 363     0m00s.001  off:-3  counts:335/28  bounds:7/19/35  unicc:1503  lvl:51  K432121054543432121054543432123210605434323213232432
 364     0m00s.001  off:-3  counts:336/28  bounds:7/19/35  unicc:1504  lvl:52  K4321210545434321210545434321232106054343232132324321
 365     0m00s.001  off:-4  counts:336/29  bounds:7/19/35  unicc:1505  lvl:53  K43212105454343212105454343212321060543432321323243210
 366     0m00s.001  off:-3  counts:337/29  bounds:7/19/35  unicc:1508  lvl:53  K43212105454343212105454343212321060543432321323243212
 367     0m00s.001  off:-3  counts:338/29  bounds:7/19/35  unicc:1511  lvl:54  K432121054543432121054543432123210605434323213232432125
 368     0m00s.001  off:-3  counts:339/29  bounds:7/19/35  unicc:1513  lvl:53  K43212105454343212105454343212321060543432321323243214
 369     0m00s.000  off:-3  counts:340/29  bounds:7/19/35  unicc:1514  lvl:54  K432121054543432121054543432123210605434323213232432143
 370     0m00s.000  off:-3  counts:341/29  bounds:7/19/35  unicc:1515  lvl:55  K4321210545434321210545434321232106054343232132324321432
 371     0m00s.000  off:-3  counts:342/29  bounds:7/19/35  unicc:1517  lvl:56  K43212105454343212105454343212321060543432321323243214323
 372     0m00s.000  off:-3  counts:343/29  bounds:7/19/35  unicc:1519  lvl:57  K432121054543432121054543432123210605434323213232432143235
 373     0m00s.000  off:-3  counts:344/29  bounds:7/19/35  unicc:1520  lvl:58  K4321210545434321210545434321232106054343232132324321432354
 374     0m00s.000  off:-3  counts:345/29  bounds:7/19/35  unicc:1522  lvl:56  K43212105454343212105454343212321060543432321323243214324
 375     0m00s.000  off:-3  counts:346/29  bounds:7/19/35  unicc:1524  lvl:57  K432121054543432121054543432123210605434323213232432143245
 376     0m00s.000  off:-3  counts:347/29  bounds:7/19/35  unicc:1525  lvl:58  K4321210545434321210545434321232106054343232132324321432454
 377     0m00s.000  off:-3  counts:348/29  bounds:7/19/35  unicc:1527  lvl:59  K43212105454343212105454343212321060543432321323243214324545
 378     0m00s.000  off:-3  counts:349/29  bounds:7/19/35  unicc:1528  lvl:60  K432121054543432121054543432123210605434323213232432143245454
 379     0m00s.000  off:-3  counts:350/29  bounds:7/19/35  unicc:1529  lvl:61  K4321210545434321210545434321232106054343232132324321432454543
 380     0m00s.000  off:-3  counts:351/29  bounds:7/19/35  unicc:1530  lvl:62  K43212105454343212105454343212321060543432321323243214324545434
 381     0m00s.000  off:-3  counts:352/29  bounds:7/19/35  unicc:1532  lvl:62  K43212105454343212105454343212321060543432321323243214324545435
 382     0m00s.000  off:-3  counts:353/29  bounds:7/19/35  unicc:1534  lvl:56  K43212105454343212105454343212321060543432321323243214325
 383     0m00s.000  off:-3  counts:354/29  bounds:7/19/35  unicc:1535  lvl:57  K432121054543432121054543432123210605434323213232432143254
 384     0m00s.000  off:-3  counts:355/29  bounds:7/19/35  unicc:1536  lvl:58  K4321210545434321210545434321232106054343232132324321432545
 385     0m00s.000  off:-3  counts:356/29  bounds:7/19/35  unicc:1537  lvl:59  K43212105454343212105454343212321060543432321323243214325454
 386     0m00s.000  off:-3  counts:357/29  bounds:7/19/35  unicc:1538  lvl:60  K432121054543432121054543432123210605434323213232432143254543
 387     0m00s.000  off:-3  counts:358/29  bounds:7/19/35  unicc:1539  lvl:61  K4321210545434321210545434321232106054343232132324321432545432
 388     0m00s.000  off:-3  counts:359/29  bounds:7/19/35  unicc:1540  lvl:62  K43212105454343212105454343212321060543432321323243214325454321
 389     0m00s.000  off:-3  counts:360/29  bounds:7/19/35  unicc:1544  lvl:60  K432121054543432121054543432123210605434323213232432143254545
 390     0m00s.000  off:-3  counts:361/29  bounds:7/19/35  unicc:1545  lvl:55  K4321210545434321210545434321232106054343232132324321434
 391     0m00s.000  off:-3  counts:362/29  bounds:7/19/35  unicc:1548  lvl:55  K4321210545434321210545434321232106054343232132324321435
 392     0m00s.001  off:-3  counts:363/29  bounds:7/19/35  unicc:1552  lvl:51  K432121054543432121054543432123210605434323213232434
 393     0m00s.001  off:-3  counts:364/29  bounds:7/19/35  unicc:1554  lvl:49  K4321210545434321210545434321232106054343232132325
 394     0m00s.001  off:-3  counts:365/29  bounds:7/19/35  unicc:1555  lvl:50  K43212105454343212105454343212321060543432321323254
 395     0m00s.000  off:-3  counts:366/29  bounds:7/19/35  unicc:1556  lvl:51  K432121054543432121054543432123210605434323213232543
 396     0m00s.000  off:-3  counts:367/29  bounds:7/19/35  unicc:1558  lvl:52  K4321210545434321210545434321232106054343232132325435
 397     0m00s.000  off:-3  counts:368/29  bounds:7/19/35  unicc:1560  lvl:51  K432121054543432121054543432123210605434323213232545
 398     0m00s.002  off:-3  counts:369/29  bounds:7/19/35  unicc:1561  lvl:48  K432121054543432121054543432123210605434323213234
 399     0m00s.001  off:-3  counts:370/29  bounds:7/19/35  unicc:1562  lvl:49  K4321210545434321210545434321232106054343232132345
 400     0m00s.001  off:-3  counts:371/29  bounds:7/19/35  unicc:1564  lvl:47  K43212105454343212105454343212321060543432321324
 401     0m00s.001  off:-3  counts:372/29  bounds:7/19/35  unicc:1565  lvl:48  K432121054543432121054543432123210605434323213243
 402     0m00s.001  off:-3  counts:373/29  bounds:7/19/35  unicc:1566  lvl:49  K4321210545434321210545434321232106054343232132432
 403     0m00s.001  off:-3  counts:374/29  bounds:7/19/35  unicc:1567  lvl:50  K43212105454343212105454343212321060543432321324321
 404     0m00s.000  off:-4  counts:374/30  bounds:7/19/35  unicc:1568  lvl:51  K432121054543432121054543432123210605434323213243210
 405     0m00s.000  off:-3  counts:375/30  bounds:7/19/35  unicc:1569  lvl:52  K4321210545434321210545434321232106054343232132432109
 406     0m00s.000  off:-3  counts:376/30  bounds:7/19/35  unicc:1570  lvl:53  K43212105454343212105454343212321060543432321324321093
 407     0m00s.002  off:-3  counts:377/30  bounds:7/19/35  unicc:1573  lvl:54  K432121054543432121054543432123210605434323213243210935
 408     0m00s.001  off:-3  counts:378/30  bounds:7/19/35  unicc:1574  lvl:55  K4321210545434321210545434321232106054343232132432109354
 409     0m00s.000  off:-3  counts:379/30  bounds:7/19/35  unicc:1575  lvl:56  K43212105454343212105454343212321060543432321324321093543
 410     0m00s.000  off:-3  counts:380/30  bounds:7/19/35  unicc:1576  lvl:57  K432121054543432121054543432123210605434323213243210935432
 411     0m00s.000  off:-3  counts:381/30  bounds:7/19/35  unicc:1577  lvl:58  K4321210545434321210545434321232106054343232132432109354321
 412     0m00s.000  off:-3  counts:382/30  bounds:7/19/35  unicc:1581  lvl:58  K4321210545434321210545434321232106054343232132432109354325
 413     0m00s.001  off:-3  counts:383/30  bounds:7/19/35  unicc:1584  lvl:56  K43212105454343212105454343212321060543432321324321093545
 414     0m00s.000  off:-3  counts:384/30  bounds:7/19/35  unicc:1585  lvl:53  K43212105454343212105454343212321060543432321324321095
 415     0m00s.001  off:-3  counts:385/30  bounds:7/19/35  unicc:1586  lvl:51  K432121054543432121054543432123210605434323213243212
 416     0m00s.000  off:-3  counts:386/30  bounds:7/19/35  unicc:1587  lvl:52  K4321210545434321210545434321232106054343232132432121
 417     0m00s.001  off:-4  counts:386/31  bounds:7/19/35  unicc:1588  lvl:53  K43212105454343212105454343212321060543432321324321210
 418     0m00s.001  off:-4  counts:386/32  bounds:7/19/35  unicc:1589  lvl:54  K432121054543432121054543432123210605434323213243212105
 419     0m00s.001  off:-4  counts:386/33  bounds:7/19/35  unicc:1590  lvl:55  K4321210545434321210545434321232106054343232132432121054
 420     0m00s.001  off:-3  counts:387/33  bounds:7/19/35  unicc:1591  lvl:56  K4321210545434321210545434321232106054343232132432121054b
 421     0m00s.001  off:-3  counts:388/33  bounds:7/19/35  unicc:1592  lvl:57  K4321210545434321210545434321232106054343232132432121054b5
 422     0m00s.000  off:-3  counts:389/33  bounds:7/19/35  unicc:1593  lvl:58  K4321210545434321210545434321232106054343232132432121054b54
 423     0m00s.000  off:-3  counts:390/33  bounds:7/19/35  unicc:1600  lvl:55  K432121054543432121054543432123210605434323213243212105e
 424     0m00s.001  off:-3  counts:391/33  bounds:7/19/35  unicc:1601  lvl:56  K432121054543432121054543432123210605434323213243212105e1
 425     0m00s.001  off:-4  counts:391/34  bounds:7/19/35  unicc:1602  lvl:57  K432121054543432121054543432123210605434323213243212105e10
 426     0m00s.001  off:-3  counts:392/34  bounds:7/19/35  unicc:1607  lvl:57  K432121054543432121054543432123210605434323213243212105e14
 427     0m00s.001  off:-3  counts:393/34  bounds:7/19/35  unicc:1608  lvl:58  K432121054543432121054543432123210605434323213243212105e143
 428     0m00s.001  off:-3  counts:394/34  bounds:7/19/35  unicc:1609  lvl:59  K432121054543432121054543432123210605434323213243212105e1432
 429     0m00s.000  off:-3  counts:395/34  bounds:7/19/35  unicc:1614  lvl:56  K432121054543432121054543432123210605434323213243212105e2
 430     0m00s.001  off:-3  counts:396/34  bounds:7/19/35  unicc:1616  lvl:55  K432121054543432121054543432123210605434323213243212105f
 431     0m00s.001  off:-3  counts:397/34  bounds:7/19/35  unicc:1617  lvl:56  K432121054543432121054543432123210605434323213243212105f2
 432     0m00s.001  off:-3  counts:398/34  bounds:7/19/35  unicc:1621  lvl:56  K432121054543432121054543432123210605434323213243212105f3
 433     0m00s.001  off:-3  counts:399/34  bounds:7/19/35  unicc:1623  lvl:56  K432121054543432121054543432123210605434323213243212105f5
 434     0m00s.001  off:-3  counts:400/34  bounds:7/19/35  unicc:1624  lvl:57  K432121054543432121054543432123210605434323213243212105f54
 435     0m00s.001  off:-3  counts:401/34  bounds:7/19/35  unicc:1626  lvl:54  K432121054543432121054543432123210605434323213243212107
 436     0m00s.001  off:-3  counts:402/34  bounds:7/19/35  unicc:1628  lvl:55  K4321210545434321210545434321232106054343232132432121072
 437     0m00s.001  off:-3  counts:403/34  bounds:7/19/35  unicc:1629  lvl:56  K43212105454343212105454343212321060543432321324321210725
 438     0m00s.001  off:-3  counts:404/34  bounds:7/19/35  unicc:1630  lvl:55  K4321210545434321210545434321232106054343232132432121073
 439     0m00s.001  off:-3  counts:405/34  bounds:7/19/35  unicc:1631  lvl:56  K43212105454343212105454343212321060543432321324321210732
 440     0m00s.001  off:-3  counts:406/34  bounds:7/19/35  unicc:1636  lvl:56  K43212105454343212105454343212321060543432321324321210734
 441     0m00s.002  off:-3  counts:407/34  bounds:7/19/35  unicc:1638  lvl:55  K4321210545434321210545434321232106054343232132432121075
 442     0m00s.001  off:-3  counts:408/34  bounds:7/19/35  unicc:1639  lvl:54  K432121054543432121054543432123210605434323213243212108
 443     0m00s.001  off:-3  counts:409/34  bounds:7/19/35  unicc:1640  lvl:55  K4321210545434321210545434321232106054343232132432121082
 444     0m00s.001  off:-3  counts:410/34  bounds:7/19/35  unicc:1641  lvl:56  K43212105454343212105454343212321060543432321324321210821
 445     0m00s.001  off:-4  counts:410/35  bounds:7/19/35  unicc:1642  lvl:57  K432121054543432121054543432123210605434323213243212108210
 446     0m00s.001  off:-3  counts:411/35  bounds:7/19/35  unicc:1647  lvl:57  K432121054543432121054543432123210605434323213243212108212
 447     0m00s.000  off:-3  counts:412/35  bounds:7/19/35  unicc:1651  lvl:58  K4321210545434321210545434321232106054343232132432121082125
 448     0m00s.001  off:-3  counts:413/35  bounds:7/19/35  unicc:1652  lvl:57  K432121054543432121054543432123210605434323213243212108213
 449     0m00s.001  off:-3  counts:414/35  bounds:7/19/35  unicc:1653  lvl:58  K4321210545434321210545434321232106054343232132432121082132
 450     0m00s.002  off:-3  counts:415/35  bounds:7/19/35  unicc:1654  lvl:59  K43212105454343212105454343212321060543432321324321210821323
 451     0m00s.003  off:-3  counts:416/35  bounds:7/19/35  unicc:1655  lvl:60  K432121054543432121054543432123210605434323213243212108213232
 452     0m00s.002  off:-3  counts:417/35  bounds:7/19/35  unicc:1658  lvl:61  K4321210545434321210545434321232106054343232132432121082132324
 453     0m00s.002  off:-3  counts:418/35  bounds:7/19/35  unicc:1659  lvl:62  K43212105454343212105454343212321060543432321324321210821323243
 454     0m00s.003  off:-3  counts:419/35  bounds:7/19/35  unicc:1660  lvl:63  K432121054543432121054543432123210605434323213243212108213232432
 455     0m00s.002  off:-3  counts:420/35  bounds:7/19/35  unicc:1661  lvl:64  K4321210545434321210545434321232106054343232132432121082132324321
 456     0m00s.002  off:-4  counts:420/36  bounds:7/19/35  unicc:1662  lvl:65  K43212105454343212105454343212321060543432321324321210821323243210
 457     0m00s.002  off:-3  counts:421/36  bounds:7/19/35  unicc:1665  lvl:65  K43212105454343212105454343212321060543432321324321210821323243212
 458     0m00s.002  off:-3  counts:422/36  bounds:7/19/35  unicc:1666  lvl:66  K432121054543432121054543432123210605434323213243212108213232432123
 459     0m00s.002  off:-3  counts:423/36  bounds:7/19/35  unicc:1670  lvl:66  K432121054543432121054543432123210605434323213243212108213232432125
 460     0m00s.002  off:-3  counts:424/36  bounds:7/19/35  unicc:1671  lvl:67  K4321210545434321210545434321232106054343232132432121082132324321254
 461     0m00s.000  off:-3  counts:425/36  bounds:7/19/35  unicc:1672  lvl:68  K43212105454343212105454343212321060543432321324321210821323243212543
 462     0m00s.001  off:-3  counts:426/36  bounds:7/19/35  unicc:1675  lvl:68  K43212105454343212105454343212321060543432321324321210821323243212545
 463     0m00s.002  off:-3  counts:427/36  bounds:7/19/35  unicc:1679  lvl:64  K4321210545434321210545434321232106054343232132432121082132324325
 464     0m00s.000  off:-3  counts:428/36  bounds:7/19/35  unicc:1680  lvl:65  K43212105454343212105454343212321060543432321324321210821323243254
 465     0m00s.002  off:-3  counts:429/36  bounds:7/19/35  unicc:1683  lvl:63  K432121054543432121054543432123210605434323213243212108213232435
 466     0m00s.001  off:-3  counts:430/36  bounds:7/19/35  unicc:1685  lvl:61  K4321210545434321210545434321232106054343232132432121082132325
 467     0m00s.002  off:-3  counts:431/36  bounds:7/19/35  unicc:1686  lvl:60  K432121054543432121054543432123210605434323213243212108213234
 468     0m00s.002  off:-3  counts:432/36  bounds:7/19/35  unicc:1687  lvl:61  K4321210545434321210545434321232106054343232132432121082132343
 469     0m00s.002  off:-3  counts:433/36  bounds:7/19/35  unicc:1688  lvl:62  K43212105454343212105454343212321060543432321324321210821323432
 470     0m00s.002  off:-3  counts:434/36  bounds:7/19/35  unicc:1689  lvl:63  K432121054543432121054543432123210605434323213243212108213234321
 471     0m00s.002  off:-4  counts:434/37  bounds:7/19/35  unicc:1690  lvl:64  K4321210545434321210545434321232106054343232132432121082132343210
 472     0m00s.002  off:-3  counts:435/37  bounds:7/19/35  unicc:1691  lvl:65  K43212105454343212105454343212321060543432321324321210821323432108
 473     0m00s.002  off:-3  counts:436/37  bounds:7/19/35  unicc:1696  lvl:64  K4321210545434321210545434321232106054343232132432121082132343213
 474     0m00s.002  off:-3  counts:437/37  bounds:7/19/35  unicc:1697  lvl:65  K43212105454343212105454343212321060543432321324321210821323432132
 475     0m00s.002  off:-3  counts:438/37  bounds:7/19/35  unicc:1698  lvl:66  K432121054543432121054543432123210605434323213243212108213234321323
 476     0m00s.003  off:-3  counts:439/37  bounds:7/19/35  unicc:1702  lvl:66  K432121054543432121054543432123210605434323213243212108213234321325
 477     0m00s.001  off:-3  counts:440/37  bounds:7/19/35  unicc:1703  lvl:67  K4321210545434321210545434321232106054343232132432121082132343213254
 478     0m00s.000  off:-3  counts:441/37  bounds:7/19/35  unicc:1704  lvl:68  K43212105454343212105454343212321060543432321324321210821323432132543
 479     0m00s.001  off:-3  counts:442/37  bounds:7/19/35  unicc:1707  lvl:68  K43212105454343212105454343212321060543432321324321210821323432132545
 480     0m00s.002  off:-3  counts:443/37  bounds:7/19/35  unicc:1711  lvl:63  K432121054543432121054543432123210605434323213243212108213234325
 481     0m00s.001  off:-3  counts:444/37  bounds:7/19/35  unicc:1716  lvl:59  K43212105454343212105454343212321060543432321324321210821324
 482     0m00s.001  off:-3  counts:445/37  bounds:7/19/35  unicc:1718  lvl:60  K432121054543432121054543432123210605434323213243212108213245
 483     0m00s.002  off:-3  counts:446/37  bounds:7/19/35  unicc:1719  lvl:61  K4321210545434321210545434321232106054343232132432121082132454
 484     0m00s.002  off:-3  counts:447/37  bounds:7/19/35  unicc:1720  lvl:62  K43212105454343212105454343212321060543432321324321210821324543
 485     0m00s.001  off:-3  counts:448/37  bounds:7/19/35  unicc:1721  lvl:63  K432121054543432121054543432123210605434323213243212108213245432
 486     0m00s.002  off:-3  counts:449/37  bounds:7/19/35  unicc:1722  lvl:64  K4321210545434321210545434321232106054343232132432121082132454321
 487     0m00s.001  off:-3  counts:450/37  bounds:7/19/35  unicc:1724  lvl:64  K4321210545434321210545434321232106054343232132432121082132454323
 488     0m00s.002  off:-3  counts:451/37  bounds:7/19/35  unicc:1728  lvl:63  K432121054543432121054543432123210605434323213243212108213245434
 489     0m00s.001  off:-3  counts:452/37  bounds:7/19/35  unicc:1730  lvl:58  K4321210545434321210545434321232106054343232132432121082134
 490     0m00s.001  off:-3  counts:453/37  bounds:7/19/35  unicc:1733  lvl:56  K43212105454343212105454343212321060543432321324321210823
 491     0m00s.001  off:-3  counts:454/37  bounds:7/19/35  unicc:1737  lvl:56  K43212105454343212105454343212321060543432321324321210824
 492     0m00s.001  off:-3  counts:455/37  bounds:7/19/35  unicc:1738  lvl:57  K432121054543432121054543432123210605434323213243212108243
 493     0m00s.001  off:-3  counts:456/37  bounds:7/19/35  unicc:1739  lvl:58  K4321210545434321210545434321232106054343232132432121082434
 494     0m00s.001  off:-3  counts:457/37  bounds:7/19/35  unicc:1740  lvl:59  K43212105454343212105454343212321060543432321324321210824343
 495     0m00s.000  off:-3  counts:458/37  bounds:7/19/35  unicc:1743  lvl:58  K4321210545434321210545434321232106054343232132432121082435
 496     0m00s.000  off:-3  counts:459/37  bounds:7/19/35  unicc:1744  lvl:59  K43212105454343212105454343212321060543432321324321210824354
 497     0m00s.000  off:-3  counts:460/37  bounds:7/19/35  unicc:1745  lvl:60  K432121054543432121054543432123210605434323213243212108243543
 498     0m00s.000  off:-3  counts:461/37  bounds:7/19/35  unicc:1746  lvl:61  K4321210545434321210545434321232106054343232132432121082435432
 499     0m00s.000  off:-3  counts:462/37  bounds:7/19/35  unicc:1747  lvl:62  K43212105454343212105454343212321060543432321324321210824354321
 500     0m00s.000  off:-3  counts:463/37  bounds:7/19/35  unicc:1749  lvl:62  K43212105454343212105454343212321060543432321324321210824354323
 501     0m00s.000  off:-3  counts:464/37  bounds:7/19/35  unicc:1751  lvl:63  K432121054543432121054543432123210605434323213243212108243543234
 502     0m00s.000  off:-3  counts:465/37  bounds:7/19/35  unicc:1754  lvl:62  K43212105454343212105454343212321060543432321324321210824354324
 503     0m00s.000  off:-3  counts:466/37  bounds:7/19/35  unicc:1755  lvl:63  K432121054543432121054543432123210605434323213243212108243543243
 504     0m00s.000  off:-3  counts:467/37  bounds:7/19/35  unicc:1756  lvl:64  K4321210545434321210545434321232106054343232132432121082435432432
 505     0m00s.000  off:-3  counts:468/37  bounds:7/19/35  unicc:1757  lvl:65  K43212105454343212105454343212321060543432321324321210824354324321
 506     0m00s.000  off:-4  counts:468/38  bounds:7/19/35  unicc:1758  lvl:66  K432121054543432121054543432123210605434323213243212108243543243210
 507     0m00s.000  off:-3  counts:469/38  bounds:7/19/35  unicc:1759  lvl:67  K4321210545434321210545434321232106054343232132432121082435432432107
 508     0m00s.000  off:-3  counts:470/38  bounds:7/19/35  unicc:1763  lvl:66  K432121054543432121054543432123210605434323213243212108243543243215
 509     0m00s.000  off:-3  counts:471/38  bounds:7/19/35  unicc:1766  lvl:64  K4321210545434321210545434321232106054343232132432121082435432435
 510     0m00s.000  off:-3  counts:472/38  bounds:7/19/35  unicc:1768  lvl:62  K43212105454343212105454343212321060543432321324321210824354325
 511     0m00s.000  off:-3  counts:473/38  bounds:7/19/35  unicc:1769  lvl:63  K432121054543432121054543432123210605434323213243212108243543254
 512     0m00s.000  off:-3  counts:474/38  bounds:7/19/35  unicc:1770  lvl:64  K4321210545434321210545434321232106054343232132432121082435432545
 513     0m00s.000  off:-3  counts:475/38  bounds:7/19/35  unicc:1771  lvl:65  K43212105454343212105454343212321060543432321324321210824354325454
 514     0m00s.000  off:-3  counts:476/38  bounds:7/19/35  unicc:1772  lvl:66  K432121054543432121054543432123210605434323213243212108243543254543
 515     0m00s.000  off:-3  counts:477/38  bounds:7/19/35  unicc:1774  lvl:67  K4321210545434321210545434321232106054343232132432121082435432545435
 516     0m00s.000  off:-3  counts:478/38  bounds:7/19/35  unicc:1775  lvl:66  K432121054543432121054543432123210605434323213243212108243543254545
 517     0m00s.001  off:-3  counts:479/38  bounds:7/19/35  unicc:1776  lvl:57  K432121054543432121054543432123210605434323213243212108245
 518     0m00s.001  off:-3  counts:480/38  bounds:7/19/35  unicc:1778  lvl:55  K4321210545434321210545434321232106054343232132432121083
 519     0m00s.001  off:-3  counts:481/38  bounds:7/19/35  unicc:1779  lvl:56  K43212105454343212105454343212321060543432321324321210835
 520     0m00s.001  off:-3  counts:482/38  bounds:7/19/35  unicc:1780  lvl:55  K4321210545434321210545434321232106054343232132432121084
 521     0m00s.001  off:-3  counts:483/38  bounds:7/19/35  unicc:1782  lvl:55  K4321210545434321210545434321232106054343232132432121085
 522     0m00s.001  off:-3  counts:484/38  bounds:7/19/35  unicc:1784  lvl:54  K432121054543432121054543432123210605434323213243212109
 523     0m00s.001  off:-3  counts:485/38  bounds:7/19/35  unicc:1785  lvl:55  K4321210545434321210545434321232106054343232132432121093
 524     0m00s.001  off:-3  counts:486/38  bounds:7/19/35  unicc:1788  lvl:55  K4321210545434321210545434321232106054343232132432121094
 525     0m00s.001  off:-3  counts:487/38  bounds:7/19/35  unicc:1789  lvl:56  K43212105454343212105454343212321060543432321324321210945
 526     0m00s.000  off:-3  counts:488/38  bounds:7/19/35  unicc:1794  lvl:51  K432121054543432121054543432123210605434323213243213
 527     0m00s.001  off:-3  counts:489/38  bounds:7/19/35  unicc:1795  lvl:52  K4321210545434321210545434321232106054343232132432132
 528     0m00s.001  off:-3  counts:490/38  bounds:7/19/35  unicc:1796  lvl:53  K43212105454343212105454343212321060543432321324321321
 529     0m00s.001  off:-3  counts:491/38  bounds:7/19/35  unicc:1802  lvl:53  K43212105454343212105454343212321060543432321324321324
 530     0m00s.001  off:-3  counts:492/38  bounds:7/19/35  unicc:1803  lvl:54  K432121054543432121054543432123210605434323213243213243
 531     0m00s.001  off:-3  counts:493/38  bounds:7/19/35  unicc:1805  lvl:55  K4321210545434321210545434321232106054343232132432132435
 532     0m00s.001  off:-3  counts:494/38  bounds:7/19/35  unicc:1806  lvl:54  K432121054543432121054543432123210605434323213243213245
 533     0m00s.001  off:-3  counts:495/38  bounds:7/19/35  unicc:1807  lvl:55  K4321210545434321210545434321232106054343232132432132454
 534     0m00s.001  off:-3  counts:496/38  bounds:7/19/35  unicc:1808  lvl:56  K43212105454343212105454343212321060543432321324321324543
 535     0m00s.002  off:-3  counts:497/38  bounds:7/19/35  unicc:1809  lvl:57  K432121054543432121054543432123210605434323213243213245435
 536     0m00s.001  off:-3  counts:498/38  bounds:7/19/35  unicc:1810  lvl:56  K43212105454343212105454343212321060543432321324321324545
 537     0m00s.001  off:-3  counts:499/38  bounds:7/19/35  unicc:1811  lvl:57  K432121054543432121054543432123210605434323213243213245454
 538     0m00s.001  off:-3  counts:500/38  bounds:7/19/35  unicc:1812  lvl:58  K4321210545434321210545434321232106054343232132432132454543
 539     0m00s.001  off:-3  counts:501/38  bounds:7/19/35  unicc:1813  lvl:59  K43212105454343212105454343212321060543432321324321324545432
 540     0m00s.001  off:-3  counts:502/38  bounds:7/19/35  unicc:1814  lvl:60  K432121054543432121054543432123210605434323213243213245454321
 541     0m00s.001  off:-3  counts:503/38  bounds:7/19/35  unicc:1815  lvl:61  K4321210545434321210545434321232106054343232132432132454543214
 542     0m00s.002  off:-3  counts:504/38  bounds:7/19/35  unicc:1816  lvl:60  K432121054543432121054543432123210605434323213243213245454324
 543     0m00s.001  off:-3  counts:505/38  bounds:7/19/35  unicc:1819  lvl:59  K43212105454343212105454343212321060543432321324321324545434
 544     0m00s.001  off:-3  counts:506/38  bounds:7/19/35  unicc:1821  lvl:53  K43212105454343212105454343212321060543432321324321325
 545     0m00s.001  off:-3  counts:507/38  bounds:7/19/35  unicc:1822  lvl:54  K432121054543432121054543432123210605434323213243213254
 546     0m00s.001  off:-3  counts:508/38  bounds:7/19/35  unicc:1824  lvl:55  K4321210545434321210545434321232106054343232132432132545
 547     0m00s.001  off:-3  counts:509/38  bounds:7/19/35  unicc:1825  lvl:56  K43212105454343212105454343212321060543432321324321325454
 548     0m00s.001  off:-3  counts:510/38  bounds:7/19/35  unicc:1826  lvl:57  K432121054543432121054543432123210605434323213243213254543
 549     0m00s.001  off:-3  counts:511/38  bounds:7/19/35  unicc:1827  lvl:58  K4321210545434321210545434321232106054343232132432132545435
 550     0m00s.001  off:-3  counts:512/38  bounds:7/19/35  unicc:1829  lvl:57  K432121054543432121054543432123210605434323213243213254545
 551     0m00s.001  off:-3  counts:513/38  bounds:7/19/35  unicc:1830  lvl:52  K4321210545434321210545434321232106054343232132432134
 552     0m00s.001  off:-3  counts:514/38  bounds:7/19/35  unicc:1831  lvl:53  K43212105454343212105454343212321060543432321324321343
 553     0m00s.001  off:-3  counts:515/38  bounds:7/19/35  unicc:1832  lvl:54  K432121054543432121054543432123210605434323213243213432
 554     0m00s.000  off:-3  counts:516/38  bounds:7/19/35  unicc:1839  lvl:51  K432121054543432121054543432123210605434323213243215
 555     0m00s.000  off:-3  counts:517/38  bounds:7/19/35  unicc:1840  lvl:52  K4321210545434321210545434321232106054343232132432154
 556     0m00s.000  off:-3  counts:518/38  bounds:7/19/35  unicc:1841  lvl:53  K43212105454343212105454343212321060543432321324321543
 557     0m00s.000  off:-3  counts:519/38  bounds:7/19/35  unicc:1842  lvl:54  K432121054543432121054543432123210605434323213243215434
 558     0m00s.000  off:-3  counts:520/38  bounds:7/19/35  unicc:1844  lvl:55  K4321210545434321210545434321232106054343232132432154345
 559     0m00s.000  off:-3  counts:521/38  bounds:7/19/35  unicc:1846  lvl:54  K432121054543432121054543432123210605434323213243215435
 560     0m00s.001  off:-3  counts:522/38  bounds:7/19/35  unicc:1848  lvl:50  K43212105454343212105454343212321060543432321324323
 561     0m00s.001  off:-3  counts:523/38  bounds:7/19/35  unicc:1850  lvl:48  K432121054543432121054543432123210605434323213245
 562     0m00s.001  off:-3  counts:524/38  bounds:7/19/35  unicc:1852  lvl:47  K43212105454343212105454343212321060543432321325
 563     0m00s.001  off:-3  counts:525/38  bounds:7/19/35  unicc:1854  lvl:46  K4321210545434321210545434321232106054343232135
 564     0m00s.001  off:-3  counts:526/38  bounds:7/19/35  unicc:1856  lvl:45  K432121054543432121054543432123210605434323214
 565     0m00s.000  off:-3  counts:527/38  bounds:7/19/35  unicc:1857  lvl:46  K4321210545434321210545434321232106054343232143
 566     0m00s.000  off:-3  counts:528/38  bounds:7/19/35  unicc:1859  lvl:45  K432121054543432121054543432123210605434323215
 567     0m00s.000  off:-3  counts:529/38  bounds:7/19/35  unicc:1860  lvl:46  K4321210545434321210545434321232106054343232154
 568     0m00s.001  off:-3  counts:530/38  bounds:7/19/35  unicc:1861  lvl:47  K43212105454343212105454343212321060543432321545
 569     0m00s.001  off:-3  counts:531/38  bounds:7/19/35  unicc:1862  lvl:44  K43212105454343212105454343212321060543432323
 570     0m00s.001  off:-3  counts:532/38  bounds:7/19/35  unicc:1865  lvl:44  K43212105454343212105454343212321060543432325
 571     0m00s.001  off:-3  counts:533/38  bounds:7/19/35  unicc:1866  lvl:45  K432121054543432121054543432123210605434323254
 572     0m00s.001  off:-3  counts:534/38  bounds:7/19/35  unicc:1867  lvl:46  K4321210545434321210545434321232106054343232543
